1,-17.366027,19.183703,1,0
1,-18.649922,20.102558,1,0
1,-19.818901,21.16377,1,0
1,-16.771318,15.661845,1,0
1,-17.245315,17.392946,1,0
1,-17.366027,19.183703,1,0
1,-23.724718,13.692918,1,0
1,-20.319099,14.925554,1,0
1,-16.771318,15.661845,1,0
1,-25.29814,16.242986,1,0
1,-24.489849,14.981267,1,0
1,-23.724718,13.692918,1,0
1,-19.818901,21.16377,1,0
1,-22.043565,20.231802,1,0
1,-24.438643,19.952995,1,0
1,-24.438643,19.952995,1,0
1,-24.688491,18.056313,1,0
1,-25.29814,16.242986,1,0
2,-4.7523952,14.667407,2,0
2,-4.6911418,14.684283,2,0
2,-4.6298325,14.700954,2,0
2,-4.6298325,14.700954,2,0
2,-3.9917565,17.468591,2,0
2,-2.8331489,20.061772,2,0
2,-9.0684582,17.981838,2,0
2,-6.7972873,16.471953,2,0
2,-4.7523952,14.667407,2,0
2,-8.3640911,22.780675,2,0
2,-8.5411212,20.355548,2,0
2,-9.0684582,17.981838,2,0
2,-2.8331489,20.061772,2,0
2,-4.0104681,22.191349,2,0
2,-4.709708,24.517911,2,0
2,-8.4187252,24.039368,2,0
2,-8.3760419,23.412339,2,0
2,-8.3640911,22.780675,2,0
2,-4.709708,24.517911,2,0
2,-6.5582902,24.232706,2,0
2,-8.4187252,24.039368,2,0
3,-18.399016,-4.1104211,3,0
3,-18.228891,-4.032712,3,0
3,-18.058293,-3.9560458,3,0
3,-17.11651,0.4346572,3,0
3,-18.44677,1.8748976,3,0
3,-19.611911,3.4517078,3,0
3,-18.058293,-3.9560458,3,0
3,-17.830579,-1.7085339,3,0
3,-17.11651,0.4346572,3,0
3,-19.611911,3.4517078,3,0
3,-19.832647,3.4853279,3,0
3,-20.053117,3.5206488,3,0
3,-24.630494,-2.4922202,3,0
3,-21.475762,-3.1435368,3,0
3,-18.399016,-4.1104211,3,0
3,-20.053117,3.5206488,3,0
3,-21.940765,1.9008613,3,0
3,-24.270006,1.0339176,3,0
3,-25.178043,-1.5852795,3,0
3,-24.897981,-2.034954,3,0
3,-24.630494,-2.4922202,3,0
3,-24.270006,1.0339176,3,0
3,-24.664101,-0.29645563,3,0
3,-25.178043,-1.5852795,3,0
4,5.0988186,8.9079327,4,0
4,5.0324127,8.8948095,4,0
4,4.9659958,8.8817419,4,0
4,2.7577674,1.1765244,4,0
4,5.0777194,1.7771283,4,0
4,7.4612711,2.0252879,4,0
4,5.966306,8.4550889,4,0
4,5.5321142,8.6806524,4,0
4,5.0988186,8.9079327,4,0
4,7.4612711,2.0252879,4,0
4,7.7504676,3.4776082,4,0
4,8.1536366,4.9025025,4,0
4,8.1536366,4.9025025,4,0
4,6.9463033,6.6088102,4,0
4,5.966306,8.4550889,4,0
4,4.9659958,8.8817419,4,0
4,3.3349421,7.2544989,4,0
4,1.5873865,5.7530643,4,0
4,1.4653766,2.6064689,4,0
4,2.130986,1.9090432,4,0
4,2.7577674,1.1765244,4,0
4,1.5873865,5.7530643,4,0
4,1.6671041,5.1155953,4,0
4,1.6937377,4.4737135,4,0
4,1.6937377,4.4737135,4,0
4,1.6364356,3.5331351,4,0
4,1.4653766,2.6064689,4,0
5,4.9536373,-12.839262,5,0
5,4.2045321,-11.556851,5,0
5,3.5712857,-10.213446,5,0
5,4.0134765,-15.254525,5,0
5,4.4352378,-14.028085,5,0
5,4.9536373,-12.839262,5,0
5,-1.2749316,-10.708444,5,0
5,-1.3447464,-12.139161,5,0
5,-1.5535274,-13.556284,5,0
5,0.8397696,-16.041643,5,0
5,2.4097593,-15.580089,5,0
5,4.0134765,-15.254525,5,0
5,-1.5535274,-13.556284,5,0
5,-0.23120568,-14.677945,5,0
5,0.8397696,-16.041643,5,0
5,3.5712857,-10.213446,5,0
5,1.7764794,-9.8877792,5,0
5,-0.00083559084,-9.4772433,5,0
5,-1.2768848,-10.468861,5,0
5,-1.2754199,-10.588649,5,0
5,-1.2749316,-10.708444,5,0
5,-0.00083559084,-9.4772433,5,0
5,-0.61377423,-10.005334,5,0
5,-1.2768848,-10.468861,5,0
6,14.95754,17.414134,6,0
6,16.355059,15.367386,6,0
6,17.528862,13.18463,6,0
6,17.528862,13.18463,6,0
6,17.750229,13.141438,6,0
6,17.971232,13.096424,6,0
6,17.584139,19.79401,6,0
6,16.31476,18.555598,6,0
6,14.95754,17.414134,6,0
6,17.971232,13.096424,6,0
6,20.075775,14.749124,6,0
6,22.242342,16.319634,6,0
6,20.339726,19.280659,6,0
6,18.947021,19.457294,6,0
6,17.584139,19.79401,6,0
6,22.242342,16.319634,6,0
6,21.120047,17.690278,6,0
6,20.339726,19.280659,6,0
7,-6.7350218,4.5569685,7,0
7,-7.2881791,2.7289569,7,0
7,-7.9043879,0.92122451,7,0
7,-7.9043879,0.92122451,7,0
7,-7.7348621,0.67520218,7,0
7,-7.5671519,0.42793862,7,0
7,-7.5671519,0.42793862,7,0
7,-5.1326632,0.11346353,7,0
7,-2.8405786,-0.76515911,7,0
7,-2.7544349,6.3089811,7,0
7,-4.6982012,5.3272649,7,0
7,-6.7350218,4.5569685,7,0
7,-2.8405786,-0.76515911,7,0
7,-2.1378786,0.84791385,7,0
7,-1.2572417,2.3711572,7,0
7,-1.2572417,2.3711572,7,0
7,-2.2851615,4.2338682,7,0
7,-2.7544349,6.3089811,7,0
8,-4.3908209,-4.3422531,8,0
8,-6.0761729,-4.1693596,8,0
8,-7.7215945,-3.7657614,8,0
8,-3.1920816,-6.2639562,8,0
8,-3.8053693,-5.3117865,8,0
8,-4.3908209,-4.3422531,8,0
8,-5.938609,-10.43702,8,0
8,-4.9858197,-9.9110683,8,0
8,-4.0035979,-9.4423753,8,0
8,-4.0035979,-9.4423753,8,0
8,-3.8105883,-7.7988466,8,0
8,-3.1920816,-6.2639562,8,0
8,-7.7215945,-3.7657614,8,0
8,-8.5444817,-4.4310798,8,0
8,-9.3859354,-5.0727555,8,0
8,-9.4455422,-8.6316694,8,0
8,-7.5665527,-9.2905136,8,0
8,-5.938609,-10.43702,8,0
8,-9.3859354,-5.0727555,8,0
8,-9.3360696,-5.8209895,8,0
8,-9.3194367,-6.5706988,8,0
8,-9.3194367,-6.5706988,8,0
8,-9.3509925,-7.6031113,8,0
8,-9.4455422,-8.6316694,8,0
9,9.4563567,-12.243096,9,0
9,9.4585151,-12.245111,9,0
9,9.4606733,-12.247128,9,0
9,15.773743,-9.8660037,9,0
9,15.081726,-8.0924931,9,0
9,14.434167,-6.3022708,9,0
9,9.4606733,-12.247128,9,0
9,11.162215,-12.325545,9,0
9,12.863753,-12.404056,9,0
9,12.863753,-12.404056,9,0
9,14.161237,-10.954437,9,0
9,15.773743,-9.8660037,9,0
9,14.434167,-6.3022708,9,0
9,12.520437,-5.9838321,9,0
9,10.614285,-5.6227948,9,0
9,9.0024844,-8.3776143,9,0
9,9.311851,-10.300676,9,0
9,9.4563567,-12.243096,9,0
9,10.614285,-5.6227948,9,0
9,9.8549763,-7.0274647,9,0
