-15,6.459776194,0
-14,3.578368261,0
-13,3.987645997,0
-12,4.256014663,0
-11,4.530033991,0
-10,5.274798153,0
-9,5.525348127,0
-8,5.233207961,0
-7,5.435301817,0
-6,6.288827533,0
-5,6.917243782,0
-4,7.018008314,0
-3,7.206464792,0
-2,7.640241398,0
-1,7.883815328,0
0,7.986796528,0
1,8.155800362,0
2,8.343306138,0
3,8.751084113,0
4,9.198945954,0
5,9.21632972,0
6,9.696750599,0
7,11.40817123,0
8,12.73575278,0
9,12.55925647,0
10,12.27664247,0
11,12.55363931,0
12,12.56476971,0
13,12.4660235,0
14,12.62230456,0
15,12.61445181,0
-15,3.40064763,1
-14,-0.470630994,1
-13,1.220309975,1
-12,0.755448597,1
-11,-0.01445847,1
-10,1.173281229,1
-9,1.690895373,1
-8,1.748794139,1
-7,2.918445117,1
-6,3.859756906,1
-5,4.29827738,1
-4,5.172691757,1
-3,5.676008975,1
-2,5.758685006,1
-1,6.333315251,1
0,6.603686222,1
1,6.367786611,1
2,6.947990925,1
3,7.81122522,1
4,7.676334122,1
5,7.553667642,1
6,8.797491956,1
7,10.84024525,1
8,12.10710404,1
9,11.85278927,1
10,11.3706851,1
11,12.07575607,1
12,12.82436093,1
13,12.35831662,1
14,11.88449372,1
15,12.26334771,1
-15,6.59642576,2
-14,4.255736905,2
-13,5.838650774,2
-12,5.244552064,2
-11,4.470914191,2
-10,5.225981039,2
-9,5.626972537,2
-8,6.392233899,2
-7,7.884742228,2
-6,8.248787547,2
-5,8.246888105,2
-4,9.02207002,2
-3,9.247561199,2
-2,9.0815206,2
-1,9.404352594,2
0,9.174238645,2
1,8.840140528,2
2,9.704229498,2
3,10.15163331,2
4,9.380749856,2
5,9.593579941,2
6,11.19041503,2
7,12.4848265,2
8,12.9686504,2
9,12.78854806,2
10,12.553622,2
11,13.23838193,2
12,13.94088199,2
13,13.5206031,2
14,13.17557381,2
15,13.49244912,2
-15,5.327924963,3
-14,3.726456003,3
-13,4.728081533,3
-12,4.567793355,3
-11,5.09864908,3
-10,6.388412922,3
-9,6.542222631,3
-8,6.932277835,3
-7,8.192254661,3
-6,8.689989931,3
-5,8.982641733,3
-4,9.759819021,3
-3,9.68233255,3
-2,9.119314801,3
-1,9.256080848,3
0,9.202530524,3
1,8.851433107,3
2,9.243568414,3
3,9.606238001,3
4,9.460188259,3
5,10.16775283,3
6,11.66820083,3
7,12.53002326,3
8,12.67017189,3
9,12.67677854,3
10,12.77923431,3
11,13.12411273,3
12,13.38183072,3
13,13.35730936,3
14,13.49605927,3
15,13.54750603,3
-15,4.338629281,4
-14,2.877370053,4
-13,3.492593816,4
-12,3.794811615,4
-11,5.305333526,4
-10,6.958865039,4
-9,6.774316745,4
-8,6.513093486,4
-7,7.351056066,4
-6,8.172728799,4
-5,9.188110103,4
-4,10.30991669,4
-3,10.05134162,4
-2,9.168503074,4
-1,9.242859253,4
0,9.282924342,4
1,8.611204419,4
2,8.44493881,4
3,8.948882615,4
4,9.477211899,4
5,10.3042184,4
6,11.42396785,4
7,12.27167462,4
8,12.78996178,4
9,13.02692005,4
10,13.01638618,4
11,13.10161051,4
12,13.29484215,4
13,13.40659219,4
14,13.55657154,4
15,13.5868006,4
-15,6.250845386,5
-14,5.453274086,5
-13,6.112754138,5
-12,6.579795879,5
-11,8.015746942,5
-10,9.121517998,5
-9,8.666133529,5
-8,8.54429261,5
-7,9.481366599,5
-6,10.49244974,5
-5,11.66776344,5
-4,12.52617586,5
-3,12.14681642,5
-2,11.52712795,5
-1,11.29289799,5
0,10.60511906,5
1,9.922813122,5
2,9.956392394,5
3,9.984261349,5
4,10.14122503,5
5,11.1034502,5
6,12.09813705,5
7,12.7646252,5
8,13.60806756,5
9,14.04200325,5
10,13.81167131,5
11,13.85378257,5
12,14.0008025,5
13,13.71594815,5
14,13.7790047,5
15,14.29619088,5
-15,6.170885569,6
-14,5.745892085,6
-13,6.603594265,6
-12,6.729715297,6
-11,8.092796248,6
-10,9.548323428,6
-9,9.236304525,6
-8,9.171446011,6
-7,10.45792242,6
-6,11.62449244,6
-5,12.33389139,6
-4,12.68373245,6
-3,12.34042162,6
-2,11.95173794,6
-1,11.68067803,6
0,10.97537462,6
1,10.54576307,6
2,10.59232534,6
3,10.12464788,6
4,9.95249437,6
5,11.18573948,6
6,12.47028807,6
7,12.91923689,6
8,13.35246025,6
9,13.66375967,6
10,13.56628916,6
11,13.64362104,6
12,13.56996533,6
13,13.07906165,6
14,13.27747244,6
15,14.1069079,6
-15,5.841160107,7
-14,5.090612151,7
-13,6.080280877,7
-12,5.86967709,7
-11,7.292165325,7
-10,9.58220426,7
-9,9.510166435,7
-8,9.021232032,7
-7,10.15139896,7
-6,11.02658727,7
-5,11.31148966,7
-4,11.92433853,7
-3,11.81881764,7
-2,11.18494817,7
-1,11.54503209,7
0,12.00198697,7
1,11.38462406,7
2,10.58512018,7
3,10.14378928,7
4,10.18101465,7
5,11.35421008,7
6,12.88196329,7
7,13.2292883,7
8,12.82918101,7
9,12.76879846,7
10,12.94987095,7
11,13.09408668,7
12,13.1351727,7
13,13.05234357,7
14,13.27283568,7
15,13.77063797,7
-15,8.110693072,8
-14,7.004213437,8
-13,8.351783212,8
-12,8.354540905,8
-11,9.121679341,8
-10,10.87445063,8
-9,10.73801145,8
-8,10.05496475,8
-7,10.85555273,8
-6,11.48358583,8
-5,11.71365289,8
-4,12.64177066,8
-3,12.81521691,8
-2,12.15585796,8
-1,12.87678116,8
0,13.96694871,8
1,13.24047399,8
2,12.01025443,8
3,11.66579102,8
4,11.62311973,8
5,12.1906498,8
6,13.46294044,8
7,13.85933581,8
8,13.22801531,8
9,13.09093903,8
10,13.57226616,8
11,13.87577601,8
12,14.00315225,8
13,14.14833947,8
14,14.33598659,8
15,14.50100334,8
-15,9.331895132,9
-14,8.192127268,9
-13,10.01469539,9
-12,10.16927608,9
-11,10.09575713,9
-10,11.09872425,9
-9,10.97290476,9
-8,10.25099042,9
-7,10.96718132,9
-6,11.96811626,9
-5,12.29434669,9
-4,12.86531366,9
-3,13.20766769,9
-2,12.88703816,9
-1,13.24020487,9
0,14.05696287,9
1,13.82468699,9
2,13.15597043,9
3,13.02495928,9
4,12.75410738,9
5,12.47342095,9
6,13.07819687,9
7,13.76071481,9
8,13.64061734,9
9,13.6920808,9
10,14.44927991,9
11,14.88883466,9
12,14.65319945,9
13,14.52383267,9
14,14.71566293,9
15,14.72233826,9
-15,9.10420804,10
-14,8.341198319,10
-13,10.26452514,10
-12,10.18435243,10
-11,9.965815625,10
-10,11.06279548,10
-9,11.11999197,10
-8,10.33761962,10
-7,10.76125592,10
-6,11.63430246,10
-5,11.99711028,10
-4,12.54763448,10
-3,12.95458585,10
-2,12.76592218,10
-1,13.03680843,10
0,13.7230836,10
