-2.239286306788158265e-01,-2.481741017711565356e-02,5.439191220517813896e-02
-2.288374390158955940e-01,-3.551440271353036027e-02,5.579071690278997186e-02
-2.354255472194400345e-01,-4.998453025780247305e-02,5.718308719296660847e-02
-2.405043394345696139e-01,-6.319472496513214854e-02,5.852380894046360638e-02
-2.406115384236628962e-01,-6.921581146606163581e-02,5.987674620441612444e-02
-2.496804055527428734e-01,-9.256202878707581183e-02,6.116414789604342900e-02
-2.541263676570286179e-01,-1.021262648585323646e-01,6.360263358296910918e-02
-2.615833664895995114e-01,-1.172282383161729474e-01,6.517195691592174434e-02
-2.610294983939656088e-01,-1.192674822746808277e-01,6.708481601198146294e-02
-2.616127490253123966e-01,-1.196746268658249873e-01,6.916360304387852986e-02
-2.544409805331018792e-01,-9.552012456171384003e-02,7.098701508372722013e-02
-2.685367761004461840e-01,-1.385604901392018251e-01,7.276144839425026378e-02
-2.623669174557760608e-01,-1.243110752024414595e-01,7.425903988055637672e-02
-2.707007269413970740e-01,-1.481617118054726623e-01,7.566374806697083455e-02
-2.638862098530059819e-01,-1.215143552444060832e-01,7.910220866169388743e-02
-2.782536171480713971e-01,-1.552056563700469072e-01,8.002122670255275294e-02
-2.608755238316241565e-01,-1.169720503747110479e-01,8.133318611581527580e-02
-2.736800029582278082e-01,-1.539019928237186086e-01,8.186142620277504778e-02
-2.651535929345330556e-01,-1.187447795044854482e-01,8.327397891330673430e-02
-2.649950121243238588e-01,-1.202349217012497890e-01,8.447545828188027239e-02
-2.602432136944112795e-01,-1.143623330273397937e-01,8.723099367171664731e-02
-2.520600524148438049e-01,-9.026391691105772885e-02,8.927743111434305323e-02
-2.449534374060792774e-01,-8.179776110094715003e-02,9.279754577943219451e-02
-2.325071970991086368e-01,-6.322575698724039461e-02,9.369873902416135658e-02
-2.575314387154483131e-01,-1.479096134139952223e-01,9.374275694163732020e-02
-2.616829398900400450e-01,-1.531838424327744974e-01,9.434684617687608132e-02
-2.702363936985403003e-01,-1.709632867788848654e-01,9.459895468288673226e-02
-2.499019228786546754e-01,-1.235560138892197179e-01,9.459705501704136765e-02
-2.689462023053292850e-01,-1.357010492625623510e-01,9.459926944150470751e-02
-2.680002491401848319e-01,-1.620907271281125106e-01,9.459947868794095494e-02
-2.659496153365111804e-01,-1.289655553483850248e-01,9.459828198783348796e-02
-2.929148435703877729e-01,-2.208227439984960516e-01,9.460118563764281785e-02
-2.670038901696099587e-01,-1.232559378826159902e-01,9.459925489027649903e-02
-2.754817547611619344e-01,-1.763512192921915522e-01,9.460073293681513229e-02
-2.710028229287078094e-01,-1.437187118873915759e-01,9.460053131959117456e-02
-2.725464827388158207e-01,-1.447381095257040118e-01,9.459899122227234669e-02
-2.775859213167402029e-01,-1.421246807067568507e-01,9.460007350998185516e-02
-2.785240808064024520e-01,-1.887506909768385532e-01,9.459867503586409654e-02
-2.726909319218814298e-01,-1.349111423963325895e-01,9.459772838508855031e-02
-2.729453036803727861e-01,-1.751605265085618424e-01,9.459849519166606269e-02
-2.742363258410335791e-01,-1.509386626906209228e-01,9.459581841840843108e-02
-2.697549572214877345e-01,-1.638666834690055696e-01,9.459692548659169586e-02
-2.734104198648406592e-01,-1.676956916533067221e-01,9.459610145989116869e-02
-2.647129567746657197e-01,-1.457463777547825245e-01,9.459413178956976864e-02
-2.598652596946415261e-01,-1.327157387316129644e-01,9.459517249650864490e-02
-2.642972487890581368e-01,-1.488526828020307058e-01,9.459299799389914165e-02
-2.659514571327772359e-01,-1.516939506203666410e-01,9.459323726485037442e-02
-2.707002922675374457e-01,-1.892196679725977049e-01,9.459338981108933453e-02
-2.488107288928973482e-01,-9.806175545938629334e-02,9.459056789925618380e-02
-2.688513770028488348e-01,-1.772392189285790787e-01,9.459250355324085036e-02
-2.571724749650032282e-01,-1.310733392180883083e-01,9.459044029019900157e-02
-2.625452544052303550e-01,-1.504468655791909582e-01,9.459016107470288870e-02
-2.658173577688979772e-01,-1.604568087303914481e-01,9.459102695557126961e-02
-2.530537877549471348e-01,-1.133450121950216188e-01,9.458854290129264930e-02
-2.615847651758027581e-01,-1.402718532841437660e-01,9.458965074546175911e-02
-2.734494482212508348e-01,-1.675515866753654048e-01,9.458939082062908787e-02
-2.568607930142361440e-01,-1.223437812360881477e-01,9.458738287942419776e-02
-2.765857204035215844e-01,-1.824756335418150910e-01,9.458929644915012314e-02
-2.606265801799564907e-01,-1.204022925471394528e-01,9.458718628889292712e-02
-2.689334210559945482e-01,-1.556753495034976231e-01,9.458725032039508318e-02
-2.808603020167845798e-01,-1.673290202278709116e-01,9.458793351428571028e-02
-2.691182862147963317e-01,-1.383482869134434745e-01,9.458558912029310650e-02
-2.752699194472790212e-01,-1.766470337442260508e-01,9.458687631123048611e-02
-2.712463959594507701e-01,-1.419809976338275437e-01,9.458560693624981641e-02
-2.767761456231896400e-01,-1.672286105230658959e-01,9.458485357014245754e-02
-2.793384647713877400e-01,-1.684347401957139723e-01,9.458526839844286216e-02
-2.720785042017483946e-01,-1.409100067949808910e-01,9.458353532584772017e-02
-2.763093820716404636e-01,-1.854314773624874679e-01,9.458387110922246432e-02
-2.680394870485406922e-01,-1.366750084897412065e-01,9.458296442526044345e-02
-2.761676143570944153e-01,-1.706030722065361160e-01,9.458171743683176091e-02
-2.741341507001450739e-01,-1.570347446445980177e-01,9.458196521311137972e-02
