z,x,y
4,18,-5.8119553592719235
4,19,-5.524140542295738
4,20,-4.863476248196332
4,21,-3.7791335485084856
4,22,-2.7213389083748343
4,23,-1.9880990128737928
4,24,-1.8357727441332452
4,25,-2.010845279026301
4,26,-1.8158616246502581
4,27,-1.4589998479083066
4,28,-1.5622107003596815
4,29,-1.778408322020721
4,30,-1.6935202788185493
4,31,-1.5655725511966656
4,32,-1.4086422260481075
4,33,-1.1602708626472544
4,34,-1.250500375310792
4,35,-1.7750052302595434
4,36,-2.262325160902017
4,37,-2.46987148263728
4,38,-2.445969947817852
4,39,-2.368878399051673
4,40,-2.5602465469354327
4,41,-2.9265797324917058
4,42,-2.882807629419567
4,43,-2.306501606961136
4,44,-1.7656232260443592
4,45,-1.59367261736319
4,46,-1.4186374296515198
4,47,-0.7799674855383643
4,48,0.24979697455261254
4,49,1.3269469415462656
4,50,2.2030060138828196
5,0,-8.688402203014087
5,1,-9.818356332684624
5,2,-9.238414414254134
5,3,-8.594593666911278
5,4,-7.282968386636219
5,5,-6.174776826904343
5,6,-6.340552927137847
5,7,-6.361416231182683
5,8,-5.3695330458003125
5,9,-4.291674169732699
5,10,-3.39803184692521
5,11,-2.8283310543462834
5,12,-3.238943019490446
5,13,-4.052314242299395
5,14,-4.358283714851444
5,15,-4.547902220749808
5,16,-4.847643715611515
5,17,-4.923698190140908
5,18,-4.966981854798834
5,19,-4.839347944480803
5,20,-4.018223548978479
5,21,-2.932793162959112
5,22,-2.1065263590592624
5,23,-1.4120850304055357
5,24,-1.1357260749028775
5,25,-1.3640506379063426
5,26,-1.3330239648259234
5,27,-1.1161537655254952
5,28,-1.3717820829177467
5,29,-1.4984929884632727
5,30,-0.9557921860203166
5,31,-0.5632480501463779
5,32,-0.6774837035108395
5,33,-0.8087886275415941
5,34,-1.0731503787789263
5,35,-1.6188760938383362
5,36,-1.9810604388133044
5,37,-2.1008779824601707
5,38,-2.183399579607065
5,39,-2.0260186884541316
5,40,-1.7854819012777892
5,41,-1.871111193586194
5,42,-1.8914851409375082
5,43,-1.489489289261693
5,44,-1.2086615605353128
5,45,-1.1799998627398736
5,46,-0.757087810243968
5,47,0.05767662105371132
5,48,0.8093314313982354
5,49,1.6124043473310063
5,50,2.3555484493013434
6,0,-8.114857772929264
6,1,-9.227199672895694
6,2,-8.781188426966878
6,3,-8.350163048570508
6,4,-7.148474641428148
6,5,-5.8397656987423625
6,6,-5.69110983656639
6,7,-5.639801921491385
6,8,-4.693225565102036
6,9,-3.630655926300733
6,10,-2.961298810809734
6,11,-2.69650420215834
6,12,-3.060365517156364
6,13,-3.670858521919451
6,14,-3.9644575615253825
6,15,-4.112289972379163
6,16,-4.325948018071322
6,17,-4.641793569685238
6,18,-5.013117264121134
6,19,-4.750545916905662
6,20,-3.56100533454777
6,21,-2.50263591168039
6,22,-2.1383020874494982
6,23,-1.871772345547272
6,24,-1.6867570280471986
6,25,-1.826486158308946
6,26,-1.8035342666459495
6,27,-1.632120668671522
6,28,-1.7706912380413045
6,29,-1.693289516935428
6,30,-1.0479566168077985
6,31,-0.6982713587990378
6,32,-0.9198077554536168
6,33,-1.017096665713001
6,34,-1.0433934710770638
6,35,-1.4976044205746972
6,36,-2.1140035202401357
6,37,-2.4643651735405725
6,38,-2.505723763308937
6,39,-2.22809323894093
6,40,-1.8494390633960776
6,41,-1.7480129722644135
6,42,-1.7574431790162106
6,43,-1.5627688149643986
6,44,-1.3926660128675672
6,45,-1.2700771195878322
6,46,-0.6821033245556152
6,47,0.31541343759546897
6,48,1.1485191463885696
6,49,1.8221799887586654
6,50,2.4388088749108467
7,0,-7.821488728061764
7,1,-9.408046660498162
7,2,-8.994588034450784
7,3,-8.67177916341269
7,4,-7.596441120645689
7,5,-6.016763916009401
7,6,-5.504772128602415
7,7,-5.449239538398418
7,8,-4.787594090249176
7,9,-4.084697533378706
7,10,-3.5757588278752714
7,11,-3.0779349622206573
7,12,-3.1418565705562576
7,13,-3.5929886927729267
7,14,-3.493769263724217
7,15,-3.1845592013421693
7,16,-3.5912355517117294
7,17,-4.460801926888185
7,18,-4.93560486021622
7,19,-4.523284615022394
