z,x,y
2,48,6.013270949932591
2,49,6.348230037427851
2,50,5.160353263729705
3,0,4.245475340784416
3,1,7.465268988317087
3,2,7.2298752369832
3,3,7.396386007674891
3,4,7.131415535064398
3,5,5.499299784338161
3,6,5.2759137536825005
3,7,6.471027314082491
3,8,6.772510187464604
3,9,6.628702576604019
3,10,6.799781741078029
3,11,6.848712121415023
3,12,7.184203257849012
3,13,7.540243443093532
3,14,7.009608985191881
3,15,6.298689361348453
3,16,5.683207999256864
3,17,4.434955334204133
3,18,3.4605645687696422
3,19,3.4684920335954437
3,20,3.5595194055183463
3,21,4.037960759020213
3,22,5.195915331285272
3,23,5.364250574175873
3,24,4.348746981695155
3,25,3.650755681136167
3,26,3.2293639880817064
3,27,2.9624873302429937
3,28,3.3662567166696657
3,29,3.4371486498883876
3,30,2.846745031426355
3,31,3.1051964906819216
3,32,3.8235360334080766
3,33,3.68668748538125
3,34,3.6986697489339035
3,35,4.418768664058613
3,36,4.595903476749897
3,37,4.132669725146257
3,38,3.8065053495333143
3,39,4.031958208038322
3,40,5.255310356139186
3,41,6.474744197987332
3,42,6.314568127665384
3,43,6.289420517189992
3,44,7.4040696512680215
3,45,7.382228706786114
3,46,6.212780712992628
3,47,6.51502291537898
3,48,7.210302426486574
3,49,6.1584066840200276
3,50,5.525017726553611
4,0,5.3120485456194295
4,1,7.559502201349789
4,2,6.953742131744089
4,3,7.970217640296551
4,4,8.2818232643953
4,5,6.814447809662551
4,6,6.665323491728985
4,7,7.753217498064926
4,8,7.755422315619602
4,9,7.15485784084796
4,10,6.798981192704757
4,11,6.537260838746188
4,12,7.167976469331905
4,13,8.069515616555242
4,14,7.217372676979972
4,15,5.725272722832145
4,16,5.180998496877789
4,17,3.8013314399485294
4,18,1.8566837052157739
4,19,2.3309488449876645
4,20,3.676038061913115
4,21,3.1017602398402535
4,22,3.16340438520837
4,23,5.046128358415714
4,24,5.0743770129797205
4,25,3.246835610818498
4,26,2.9527074242935454
4,27,3.394750662689477
4,28,2.8478200404295038
4,29,2.842690810498109
4,30,3.5321863756619267
4,31,3.3523750907051837
4,32,3.069333101999475
4,33,3.7101036014787505
4,34,4.445862534242591
4,35,4.8414924343274715
4,36,5.041409546538354
4,37,5.022164939682639
4,38,5.237829827306834
4,39,5.775205489001864
4,40,6.318890016623379
4,41,7.224819427130379
4,42,8.095563896169658
4,43,8.052701906389295
4,44,8.152735178461013
4,45,9.107712785431827
4,46,9.318316818785693
4,47,8.503111260640026
4,48,8.127952378403577
4,49,8.195833542262358
4,50,8.252822640242444
5,0,5.01686491829666
5,1,8.075310046526246
5,2,7.422329497903668
5,3,7.1864579305355045
5,4,7.719887065427263
5,5,7.5949635428902145
5,6,7.200574874901592
5,7,7.253703457773493
5,8,7.390050479510299
5,9,7.06485117153695
5,10,6.3180138881161145
5,11,5.969312578692506
5,12,6.601938216162148
5,13,7.117259220893125
5,14,6.22627326640992
5,15,4.694559942988257
5,16,3.6232174413933107
5,17,2.538427639704149
5,18,1.424778689068691
5,19,1.4406854547096715
5,20,2.265330850163851
5,21,2.488692373554933
5,22,2.526622078632325
5,23,3.3991941172995546
5,24,4.17568371809443
5,25,3.7298710893215885
5,26,2.6138674025510253
5,27,1.6680932386636542
5,28,1.3695171621077877
5,29,1.9952855352116894
5,30,2.5455946623267818
5,31,1.9468802463134274
5,32,1.4531419318868968
5,33,2.297235047384049
5,34,3.1019026124092814
5,35,2.99277189969787
5,36,3.2464188222301837
5,37,4.04145538253434
5,38,4.29334766383838
5,39,4.281657747708817
5,40,4.662896041954357
5,41,5.064875361079376
5,42,5.295196909233967
5,43,5.5664086602883085
5,44,6.0437122079924155
5,45,6.812336499852208
5,46,6.961447963596334
5,47,5.893953447824996
5,48,5.494274438818839
5,49,6.540250994063516
5,50,6.36823055268864
6,0,4.888915339434074
6,1,8.353195863815326
6,2,7.2536087342985285
6,3,7.342204707570982
6,4,8.331751699501982
6,5,7.896427535927046
6,6,7.561511314202041
6,7,7.934001389182971
6,8,7.809751602786589
6,9,7.56326607666466
6,10,7.597378615555208
6,11,7.511844863738352
6,12,7.460190065134609
6,13,7.162356522430259
6,14,6.163538275798316
6,15,4.945330271405889
6,16,3.7283024763873036
6,17,2.7616723391354636
6,18,2.678124125077199
6,19,2.6591835483403314
6,20,2.118888290311927
6,21,2.4160938619100554
6,22,3.2796474439640426
6,23,3.2924730311863835
6,24,3.6615517054813598
6,25,4.517142586470145
6,26,3.261605800876004
6,27,0.9957510539915233
6,28,1.1110223474722976
6,29,2.296491497753811
6,30,2.0722123684658116
6,31,1.6732156979341521
6,32,2.1120052380523036
6,33,2.428904238488292
6,34,2.444146555069008
6,35,2.663333346044438
6,36,3.421492215443161
6,37,4.468592692264097
6,38,4.566761081523646
6,39,3.9789174739114905
6,40,4.458870254967321
6,41,5.040502244448591
6,42,4.248931564833366
6,43,4.308161420058582
6,44,6.1316718460519235
6,45,6.788511067266898
6,46,5.949555432409466
6,47,6.0375192273186356
6,48,6.712650787114752
6,49,6.501966440351021
6,50,5.7625236802389495
7,0,5.202925783199312
7,1,7.881164186374999
7,2,6.558192945532497
7,3,8.065720842213308
7,4,9.491924893044198
7,5,8.163040583730396
7,6,7.796483396086279
7,7,8.651189699451182
7,8,8.218296011497058
7,9,8.017823898569326
7,10,8.91204734830747
7,11,8.84707446508193
7,12,7.99568578861218
7,13,7.296196539291107
7,14,6.0157042574636685
7,15,4.833582109698836
7,16,4.514751671225608
7,17,3.743650032024068
7,18,2.8990531772800003
7,19,3.2399439888054395
7,20,3.0523573609708725
7,21,1.8362207806702437
7,22,2.159729402855142
7,23,3.5854455933752516
7,24,3.5856116601928187
7,25,2.920875519877292
7,26,2.6734798582947086
7,27,1.883783270188062
7,28,1.1456737336757736
7,29,1.519606563894755
7,30,1.9095821440272667
7,31,1.9597110693210396
7,32,2.3785954478324327
7,33,2.4711110647576877
7,34,2.266532257825784
7,35,3.089795023347296
7,36,4.234364251977262
7,37,4.397013213109305
7,38,4.353285506683511
7,39,4.614951878311242
7,40,4.679353969522478
7,41,4.788089631422814
7,42,4.959812818844549
7,43,4.970249477963087
7,44,5.679922764865873
7,45,7.09181243067397
7,46,7.867919799802797
7,47,7.985387925522552
7,48,7.969298396448366
7,49,7.525224453150349
7,50,7.111985488970659
8,0,5.211201055522849
8,1,7.706292332585541
8,2,6.633208200265567
8,3,7.8827120196062825
8,4,9.200918072527104
8,5,8.471024320776875
8,6,7.901499059803851
8,7,7.764054648851394
8,8,7.291063063423552
8,9,7.585907218549927
8,10,8.199895708676557
8,11,7.7262906959061945
8,12,7.050505283902627
8,13,6.50180626218621
8,14,5.141386535295266
8,15,4.274072246227372
8,16,4.740146061288394
8,17,4.246294578301504
8,18,2.632420765453137
8,19,2.404926714567091
8,20,2.6850384452688005
8,21,1.4939013149786506
8,22,0.8843129947640512
8,23,2.1082049922370834
8,24,2.4121672471546862
8,25,1.1733380867765064
8,26,0.912781207064435
8,27,1.517322516615095
8,28,1.1530284777159643
8,29,0.5079714805972937
8,30,0.7310571607991423
8,31,1.0401954577385424
8,32,0.884357241256644
8,33,0.9386814188054314
8,34,1.6453364718515195
8,35,2.5948264336960785
8,36,2.918186016205848
8,37,2.4942023585979145
8,38,2.409971836651525
8,39,2.884262631885693
8,40,2.888966326358528
8,41,2.730800024435571
8,42,3.1867388550046045
8,43,3.261015330835486
8,44,3.066907588842192
8,45,4.6593825053427285
8,46,6.950976256055725
8,47,6.8150139928621565
8,48,5.506187516698758
8,49,5.794205424379042
8,50,6.110983058708104
9,0,5.535480853921244
9,1,8.473250678336127
9,2,6.91592763236616
9,3,7.3489724745536575
9,4,8.644322907350025
9,5,8.383111674533742
9,6,7.8942436819936415
9,7,7.474521916625805
9,8,6.762316776239667
9,9,6.637921102450217
9,10,6.737311622460163
9,11,6.4174473894168536
9,12,6.324399086102484
9,13,6.154620798111646
9,14,5.456451881121323
9,15,5.24047764194431
9,16,5.466498401084606
9,17,4.979524548816994
9,18,3.87114675375097
9,19,2.721258632144453
9,20,2.0201208003745825
9,21,2.112737776288357
9,22,1.90205952130142
9,23,0.9235914142049665
9,24,0.8277014903705441
9,25,1.3272489219706989
9,26,0.6645685246417493
9,27,0.2555517953662441
9,28,1.342648294728313
9,29,1.6311847276129814
9,30,0.4569755005291167
9,31,-0.13598525128548716
