z,x,y
2,20,1.580387254187877
2,21,2.1491886733728034
2,22,2.2346005924879946
2,23,2.2884310812869546
2,24,2.683789527339797
2,25,2.657014901380415
2,26,2.0972597866164495
2,27,1.9947560681520127
2,28,2.3975516851759275
2,29,2.3998425221361477
2,30,1.916350424732921
3,0,3.674476399202039
3,1,4.564561451206272
3,2,3.2894089583046098
3,3,3.4274619354277855
3,4,4.517504942125947
3,5,5.014672633253439
3,6,5.073002759263438
3,7,4.664102402000453
3,8,3.769505120275787
3,9,3.0925991745325168
3,10,2.6091388490168788
3,11,2.0764041512828393
3,12,2.281598794307586
3,13,3.266209619090832
3,14,3.642620550753419
3,15,3.168523914201795
3,16,2.972703247957705
3,17,2.9445973069267715
3,18,2.1885460902904237
3,19,1.4359900540481014
3,20,1.7763521130832673
3,21,2.3924743786840246
3,22,2.348457402992057
3,23,2.3315417267792493
3,24,2.6262691333827006
3,25,2.418268790183877
3,26,1.9265035071658947
3,27,2.056872548174771
3,28,2.494110961027712
3,29,2.5137777334605804
3,30,2.191099095402099
4,0,3.8073338483906447
4,1,4.676770592378625
4,2,3.290491754901825
4,3,3.4767212882929117
4,4,4.759621638536158
4,5,5.361523330206752
4,6,5.401275670914585
4,7,4.8916577623717
4,8,3.926752084571484
4,9,3.368319020430089
4,10,2.9915881142209697
4,11,2.314422620708419
4,12,2.3928924231478725
4,13,3.4233183917755876
4,14,3.7380886645503337
4,15,3.153019778570565
4,16,3.0420934159446302
4,17,3.065155312635797
4,18,2.221367338676018
4,19,1.5511559574106548
4,20,2.0797815571181935
4,21,2.7163468308122694
4,22,2.61746839166424
4,23,2.468327444013475
4,24,2.486210165245331
4,25,2.247319122667271
4,26,2.070361262295638
4,27,2.302135798916531
4,28,2.5908178021845223
4,29,2.6977921908326015
4,30,2.532268131306172
5,0,3.3546278002669796
5,1,4.1240203566536
5,2,2.6185505105409925
5,3,2.802197009360004
5,4,4.217637860238991
5,5,4.967191665936889
5,6,4.969332876237034
5,7,4.3104452960486395
5,8,3.3799692486299286
5,9,2.9133427733463604
5,10,2.399642750948121
5,11,1.6104668213501483
5,12,1.7869746842517422
5,13,2.787286410374989
5,14,2.968219528232271
5,15,2.484971977561527
5,16,2.4323156783804993
5,17,2.1995818494123074
5,18,1.250124977760486
5,19,0.8095022538584821
5,20,1.4762731478047115
5,21,2.1247395041141512
5,22,2.1134233698765326
5,23,1.9226627136201082
5,24,1.7488333372604226
5,25,1.5083166663538101
5,26,1.4397078417551592
5,27,1.578592466167091
5,28,1.6999907673929235
5,29,1.7734549983892713
5,30,1.6306697684843479
6,0,3.2125007677222235
6,1,3.9556508122421374
6,2,2.5331523264261535
6,3,2.7335330700016756
6,4,4.022639104451001
6,5,4.755305075518696
6,6,4.826043695261169
6,7,4.097992653103406
6,8,3.087798367223325
6,9,2.65864940029371
6,10,2.1447888446683754
6,11,1.3111614703893808
6,12,1.4926217078947204
6,13,2.4987877715549853
6,14,2.7659829918253256
6,15,2.48677714901586
6,16,2.448201295223271
6,17,2.0111543996627175
6,18,1.0664296168328162
6,19,0.8403319824118528
6,20,1.5398642220478316
6,21,2.088823924370128
6,22,2.1179434583499357
6,23,2.059502471376378
6,24,1.997537966396975
6,25,1.8217059104494784
6,26,1.678194928102018
6,27,1.6113347719097806
6,28,1.5269313612745954
6,29,1.4316417356230249
6,30,1.2101830650948637
7,0,3.281527274650673
7,1,4.141707019250017
7,2,2.848528162744706
7,3,3.0399815483591994
7,4,4.121159313832269
7,5,4.697613879731473
7,6,4.829624269503061
7,7,4.094281939505222
7,8,2.8802084912976516
7,9,2.374419902241227
7,10,1.9765518766730579
7,11,1.182335798568732
7,12,1.3302911234328645
7,13,2.3777333236155447
7,14,2.731058385612126
7,15,2.553548469802648
