z,x,y
14.0,2.0,-1.670507811652365
14.0,4.0,-1.529053000856489
14.0,6.0,-1.0660022617249316
14.0,8.0,-0.4402972115513631
14.0,10.0,-0.48178685861385107
14.0,12.0,-0.16255991916599133
14.0,14.0,-0.30479120416868594
14.0,16.0,-0.6301239116869063
14.0,18.0,-0.565493419536859
14.0,20.0,-0.5889581458421972
14.0,22.0,-0.9644254483093921
14.0,24.0,-1.855190392138668
14.0,26.0,-1.872290169793718
14.0,28.0,-0.7242556180277072
14.0,30.0,-0.6986472160980494
16.0,0.0,0.9381129277680129
16.0,2.0,0.3878444379020492
16.0,4.0,0.7605155716814482
16.0,6.0,0.8866885953481402
16.0,8.0,0.6615926837856835
16.0,10.0,0.3392886479495524
16.0,12.0,0.32172230475900826
16.0,14.0,0.5461182670361516
16.0,16.0,0.3619480580847965
16.0,18.0,-0.06531637341565626
16.0,20.0,0.5448125608671066
16.0,22.0,1.1204834864094253
16.0,24.0,0.2949395474183838
16.0,26.0,-0.10827224049830257
16.0,28.0,0.865817982367151
16.0,30.0,0.44877966341724435
18.0,0.0,0.6633786406603344
18.0,2.0,0.8913100298475448
18.0,4.0,0.9207524170083826
18.0,6.0,0.8686187479581364
18.0,8.0,-0.030683669028188584
18.0,10.0,-0.3475579844206977
18.0,12.0,-0.22672129773289734
18.0,14.0,-0.23719110849012603
18.0,16.0,0.4460018734522777
18.0,18.0,0.07205765065332106
18.0,20.0,0.14264575890767733
18.0,22.0,0.6845630315954662
18.0,24.0,0.25241610845834095
18.0,26.0,0.07209832113950337
18.0,28.0,0.22110520149577798
18.0,30.0,0.007524780188972444
20.0,0.0,0.49975505461423586
20.0,2.0,0.3651057814371632
20.0,4.0,0.5255888175265195
20.0,6.0,0.04057130765619005
20.0,8.0,-0.1279385270553075
20.0,10.0,-0.7273184615091628
20.0,12.0,-0.9516378872285537
20.0,14.0,-0.841164401900324
20.0,16.0,0.0960300454235033
20.0,18.0,0.38795686710702
20.0,20.0,-0.48940208135035984
20.0,22.0,-0.6147616642036386
20.0,24.0,-0.328374578686633
20.0,26.0,-0.3640427557362713
20.0,28.0,-0.13062471207950105
20.0,30.0,-0.26214931890074267
22.0,0.0,0.18656921142713884
22.0,2.0,0.17710171755369647
22.0,4.0,-0.17486832707968686
22.0,6.0,0.38918476149984416
22.0,8.0,0.17714388942259285
22.0,10.0,-0.10901861551400953
22.0,12.0,0.028014393671935745
22.0,14.0,-0.19474769033524328
22.0,16.0,0.5891264330040626
22.0,18.0,0.4057906660282506
22.0,20.0,0.18134354708316086
22.0,22.0,0.46353328324706855
22.0,24.0,0.31798156385653803
22.0,26.0,0.07577938014669287
22.0,28.0,-0.1959523513396155
22.0,30.0,0.29613767707528643
24.0,0.0,0.03126588569326977
24.0,2.0,0.3108444030093088
24.0,4.0,0.49200078913969286
24.0,6.0,0.10761093726615921
24.0,8.0,0.3487339134990518
24.0,10.0,-0.07297785137068044
24.0,12.0,0.15900448839947656
24.0,14.0,0.03913025688461154
24.0,16.0,0.5131228662421947
24.0,18.0,0.4644713851424293
24.0,20.0,0.3873345005759215
24.0,22.0,1.0404313078973362
24.0,24.0,0.448133401639139
24.0,26.0,0.16227591867271002
24.0,28.0,0.387340869130201
24.0,30.0,-0.3910986618850535
26.0,0.0,-0.35900913018527786
26.0,2.0,-0.5396613089745437
26.0,4.0,-0.8350146037800066
26.0,6.0,-0.6687087823827976
26.0,8.0,-0.3983968975528885
26.0,10.0,0.04161272293352259
26.0,12.0,0.32528772206019707
26.0,14.0,0.30463807833576523
26.0,16.0,1.275904753197229
26.0,18.0,1.418608412352332
26.0,20.0,1.6452487370439972
26.0,22.0,1.6393982115406314
26.0,24.0,1.477970003226147
26.0,26.0,1.0772958031817423
26.0,28.0,1.17181752410446
26.0,30.0,1.241892442958901
28.0,0.0,-0.023191952469767626
28.0,2.0,0.43821602406664967
28.0,4.0,0.17575568936721953
28.0,6.0,0.2848029225272013
28.0,8.0,0.6079029189415827
28.0,10.0,0.282028065547211
28.0,12.0,0.40873890224042386
28.0,14.0,0.16170433595545133
28.0,16.0,0.9032005887811453
28.0,18.0,0.9770009008375358
28.0,20.0,0.6683727953838973
28.0,22.0,1.2136532615131688
28.0,24.0,1.562673927362887
28.0,26.0,1.327382148031412
28.0,28.0,1.4204428051289006
28.0,30.0,1.213378328491494
30.0,0.0,0.882999913526987
30.0,2.0,0.6662157215491371
30.0,4.0,0.7802360526924857
30.0,6.0,0.7567742225898239
30.0,8.0,1.2777680557818374
30.0,10.0,0.9652123374275106
30.0,12.0,0.8789772812376391
30.0,14.0,0.5763349512450904
30.0,16.0,0.9940285624987939
30.0,18.0,0.2685599329949414
30.0,20.0,0.08280300173706255
30.0,22.0,0.8486241228820203
30.0,24.0,1.4690338335075421
30.0,26.0,1.0859751178146104
30.0,28.0,1.8647486634970472
30.0,30.0,1.8418507150394174
