localTriax,localLode,localPeeq,localDIL,localPEEQ > DIL,local-delPEEQ/DIL,local-DILaccu,local-DILaccu > 1,surfFac
0.4302001740569762,0.9017485478934096,0.44677123219467874,0.221,1,0.04246808090451009,2.966037857020047,1,0.8983819510721776
0.4275402086655098,0.9043506760945518,0.45597282675809636,0.223,1,0.04126971913140635,3.007307576151453,1,0.8983831740601874
0.42310549066147024,0.9074036603029334,0.4658142466877782,0.225,1,0.04353777037136173,3.0508453465228147,1,0.8983310330763392
0.42064236368137264,0.9091833546940409,0.4737395276856976,0.226,1,0.03490390412582129,3.085749250648636,1,0.8982919358100592
0.4174820790730786,0.9109979534154835,0.48307174166967703,0.228,1,0.041271433962877364,3.127020684611513,1,0.8982452549375615
0.41713727064202505,0.9107941684596904,0.4915040211622104,0.228,1,0.03688051241155126,3.1639011970230646,1,0.8982076610283677
0.4146821695389398,0.9132520535262717,0.4998451776282732,0.229,1,0.036200666994625694,3.2001018640176904,1,0.8981442781925225
0.41307633579411074,0.9142514113809075,0.5088221340678459,0.23,1,0.039123931076578064,3.2392257950942684,1,0.8980796727253112
0.4121619450533925,0.9144699238201396,0.5161116081614827,0.23,1,0.031692689302123635,3.270918484396392,1,0.8980563464043395
0.41103724746263703,0.9155884780803907,0.5241838229257006,0.231,1,0.03505984346204044,3.3059783278584325,1,0.8979825856993681
0.411110508318676,0.9163631928172902,0.5319868797479673,0.231,1,0.033720100924612036,3.3396984287830445,1,0.8979279270528367
0.41233207189639964,0.9160554916936491,0.5389074870320254,0.231,1,0.029881848156538313,3.369580276939583,1,0.8979074283854585
0.41219674124167605,0.9159834099246563,0.5463005401367365,0.231,1,0.032046647820142486,3.4016269247597255,1,0.8978037524631437
0.40703394577006297,0.919140686170957,0.5533353617024976,0.233,1,0.029996679202406274,3.431623603962132,1,0.8977339064557421
0.40542802186795057,0.9202886479500605,0.5600702852703805,0.234,1,0.02903635568331517,3.4606599596454473,1,0.8977202086822813
0.3990649932492523,0.9226852338427322,0.5671159389407135,0.237,1,0.02957911792792843,3.4902390775733756,1,0.8977195241674846
0.40005192669518863,0.9229198272962383,0.5734737279803254,0.237,1,0.027060362026613816,3.5172994395999893,1,0.8977362374034468
0.465134561447134,0.8276152084589562,0.5815825642541398,0.188,1,0.04314164989857816,3.5604410894985676,1,0.8972049778627041
0.641131214116269,0.36356240876860163,0.6168390554051068,0.061,1,0.5768699525810922,4.13731104207966,1,0.8828284351787762
0.7903735765244205,-0.12166287174653952,0.6196429216584494,0.033,1,0.08538856370489667,4.222699605784557,1,0.8813823758214793
0.8435827555080738,-0.32211177453354184,0.6198963398157165,0.043,1,0.006954262488541149,4.229653868273099,1,0.8810488809963654
0.8460252685749893,-0.33261608620444955,0.6199081096538278,0.044,1,0.0,4.229653868273099,1,0.8810349102027071
