localTriax,localLode,localPeeq,localDIL,localPEEQ > DIL,local-delPEEQ/DIL,local-DILaccu,local-DILaccu > 1,surfFac
-0.3360712873891279,-0.19645889592365076,0.009913001752768956,0.181,0,0.0,0.0,0,1.1438638158424164
-0.3337269556178984,-0.07267183096190204,0.009913001752768956,0.167,0,0.0,0.0,0,1.1438638158424164
-0.3474798938285851,-0.10712778789302058,0.009913001752768956,0.173,0,0.0,0.0,0,1.1438638158424164
-0.1739264038104996,-0.08507061561003444,0.009913001752768956,0.132,0,0.0,0.0,0,1.1438638158424164
-0.012564823280094905,0.08387803251403166,0.009913001752768956,0.104,0,0.0,0.0,0,1.1438638158424164
0.0662620037157823,0.25838537564302144,0.009913001752768956,0.109,0,0.0,0.0,0,1.1438638158424164
0.1005857567094169,0.35411649592235306,0.009913001752768956,0.121,0,0.0,0.0,0,1.144153167968306
0.09170523230156574,0.33827668193850147,0.010616603811892368,0.119,0,0.005885444180512129,0.005885444180512129,0,1.0940491284602667
0.10233771893796033,0.3305920031988255,0.01271697285119444,0.116,0,0.018125391318035648,0.024010835498547777,0,1.011206838457968
0.10287786059085818,0.3297363782173271,0.014939601196803971,0.116,0,0.019027701361540025,0.0430385368600878,0,0.9771335421494626
0.09595579323526447,0.31903860563469927,0.01764350772524874,0.115,0,0.023525412381322084,0.06656394924140989,0,0.9539387898409057
0.08723000339682946,0.30372922954419157,0.020601067329860404,0.113,0,0.026441084201602693,0.09300503344301259,0,0.9374496024001844
0.07483025379749267,0.28029934772095016,0.0241162509450482,0.112,0,0.031384184525982836,0.12438921796899542,0,0.9243902344207771
0.06256458687017837,0.25617046286219175,0.027886164115948804,0.11,0,0.03463200682006238,0.1590212247890578,0,0.9145118821374654
0.05182095867157386,0.23499611239009535,0.03219612310123113,0.108,0,0.039673128971040805,0.1986943537600986,0,0.9061807492438525
0.04700797379877522,0.22742918688546693,0.03685708400896854,0.108,0,0.04347385587282295,0.24216820963292157,0,0.8996163035782527
0.03144707139668782,0.19462813669051415,0.042224553206728556,0.106,0,0.049783040848388804,0.2919512504813104,0,0.8941078844223297
0.02151226186178824,0.17491089018870282,0.04771246316118373,0.106,0,0.051965469349933374,0.3439167198312437,0,0.8898365740794782
0.018912707130519783,0.17290356640860477,0.05404067919072178,0.106,0,0.05941645631883239,0.40333317615007613,0,0.8860484175858975
0.002813372451639046,0.138499402593154,0.06081791646364662,0.105,0,0.06456511620632022,0.46789829235639635,0,0.8827427970722117
-0.011700308405729134,0.10887651193191317,0.06815035279012388,0.105,0,0.07023432854574754,0.5381326209021439,0,0.8805302293264694
-0.015782237133307078,0.10289096345800462,0.07579029651565686,0.106,0,0.07196046645745882,0.6100930873596027,0,0.8785497872447458
-0.03658623904226064,0.0583899412983638,0.08410859832333195,0.107,0,0.07779131397696681,0.6878844013365695,0,0.8769573990291913
